season,date,home_team,away_team,home_1st,away_1st,home_2nd,away_2nd,home_final,away_final,home_open,away_open,home_close,away_close,home_ml,away_ml,home_2H,away_2H
2021,20220214.0,Colgate,Lafayette,38,36,31,25,69,61,13.5,138.5,14,140.5,-1200,750,7.5,75.5
2021,20220214.0,Longwood,HighPoint,0,0,0,0,0,0,5.5,147.5,0,0,0,0,0,0
2021,20220214.0,Lehigh,Bucknell,35,40,51,37,86,77,5.5,147.5,5,143.5,-210,180,3.5,77
2021,20220214.0,MDEasternShore,Howard,35,37,36,40,71,77,139.5,3.5,139,4,155,-175,74.5,0.5
2021,20220214.0,Hartford,Vermont,41,33,26,34,75,74,142.5,11.5,136.5,10.5,450,-600,74,7
2021,20220214.0,CoppinState,NCCentral,31,37,43,40,74,77,1.5,139.5,1,142.5,-125,105,1.5,75.5
2021,20220214.0,HolyCross,American,14,26,40,34,54,60,3.5,136.5,3,132.5,-155,135,4.5,67.5
2021,20220214.0,MorganState,SoCarolinaSt,38,35,38,31,76,66,1.5,147.5,1.5,147.5,-125,105,0.5,79.5
2021,20220214.0,DelawareState,NorfolkSt,23,26,43,43,66,69,5.5,150.5,133.5,14.5,700,-1100,69,8
2021,20220214.0,AlabamaA&M,ArkPineBluff,30,27,44,42,74,69,6.5,128.5,5.5,128,-240,200,2.5,67.5
2021,20220214.0,AlcornState,FloridaA&M,35,18,33,38,68,56,4.5,133.5,5,130,-210,180,67,0.5
2021,20220214.0,PrairieViewA&M,Grambling,30,30,41,40,71,70,4.5,146.5,5.5,143,-200,175,3,74.5
2021,20220214.0,JacksonState,BethuneCookman,36,20,35,31,71,51,6.5,118.5,5.5,121.5,-240,200,65.5,2.5
2021,20220214.0,TexasSouthern,Southern,36,39,22,31,58,70,3.5,137.5,3,138.5,-150,130,3,75
2021,20220214.0,AlabamaState,MissValleySt,37,45,34,40,71,85,12.5,149.5,11,145,-650,475,9,79.5
2021,20220215.0,Toledo,KentState,20,36,39,36,59,72,11,143.5,9,145.5,-400,330,8.5,75.5
2021,20220215.0,WesternMichigan,Akron,26,29,24,21,61,57,132,9.5,128.5,8.5,330,-400,68.5,4.5
2021,20220215.0,PennState,Spartans,24,24,38,34,62,58,129.5,3,129.5,3.5,145,-165,67.5,2.5
2021,20220215.0,Bearcats,MemphisU,26,41,48,40,74,81,139.5,1.5,142.5,3.5,135,-155,2.5,75
2021,20220215.0,CentralMichigan,EasternMichigan,30,43,40,32,70,75,145,1,145.5,1.5,100,-120,1.5,77
2021,20220215.0,Ohio,MiamiOhio,39,39,52,39,91,78,13,142.5,10,144,-500,400,5.5,77.5
2021,20220215.0,BowlingGreen,Buffalo,38,51,47,61,85,112,163.5,5,164.5,5,190,-220,1.5,87.5
2021,20220215.0,Sooners,Longhorns,29,31,37,35,78,80,123,1,1,124.5,-120,100,0.5,66.5
2021,20220215.0,Fordham,VaCommonwealth,26,40,35,26,61,66,120.5,5,123.5,10,400,-500,67,1.5
2021,20220215.0,SouthFlorida,Tulane,28,41,29,35,57,76,128,5,131,4,160,-180,1.5,70
2021,20220215.0,BallState,NoIllinois,27,27,31,37,58,64,8,144.5,8.5,144.5,-410,340,5.5,75
2021,20220215.0,Mississippi,Gamecocks,29,28,39,40,74,77,3,132.5,4,135.5,-180,160,2,71
2021,20220215.0,Aggies,Gators,27,20,29,35,56,55,135,1,133.5,1,-110,-110,68.5,2.5
2021,20220215.0,Blue Devils,Demon Deacons,42,33,34,41,76,74,10,147,9.5,150.5,-500,400,3.5,78.5
2021,20220215.0,Seminoles,Tigers,36,40,45,40,81,80,2,139,1.5,136,-120,100,1.5,73.5
2021,20220215.0,Elon,Hofstra,34,56,30,41,64,97,144,6,142.5,6.5,230,-270,2.5,76.5
2021,20220215.0,St.Peter's,Iona,24,30,37,40,61,70,133.5,3,134.5,4.5,175,-200,70,0.5
2021,20220215.0,SoIllinois,Bradley,41,22,24,35,65,57,124,1.5,124.5,1.5,105,-125,67.5,4.5
2021,20220215.0,Providence,Wildcats,39,46,45,43,84,89,129,4,132,4,160,-180,73,1
2021,20220215.0,MissouriSt,IndianaState,31,33,48,37,79,70,14.5,143.5,12.5,144,-900,600,7.5,76.5
2021,20220215.0,GeorgiaTech,Wolfpack,25,51,36,25,61,76,1.5,143,1.5,141,-125,105,6,75.5
2021,20220215.0,IllinoisState,NorthernIowa,33,32,37,40,70,72,150.5,2.5,143.5,4,155,-175,76,3
2021,20220215.0,Buckeyes,Minnesota,23,25,47,20,70,45,10.5,141,13,138,-900,600,8.5,71.5
2021,20220215.0,OregonState,Colorado,32,44,32,46,64,90,138.5,5,138,4,165,-185,1.5,74.5
2021,20220215.0,NewMexico,Wyoming,30,33,45,33,75,66,155.5,6.5,153,5.5,200,-240,80,2.5
2021,20220215.0,IndianaU,Badgers,31,32,38,42,69,74,2.5,125.5,3,132,-160,140,2,70.5
2021,20220215.0,Horned Frogs,Cyclones,24,22,27,32,51,54,2,125.5,3.5,126.5,-170,150,1.5,66
2021,20220215.0,Depaul,Bulldogs,35,35,36,38,71,73,6,131.5,6,131.5,-240,200,4,71
2021,20220215.0,Tigers,Razorbacks,27,46,30,30,57,76,140.5,6,137.5,7.5,270,-330,pk,74
2021,20220215.0,Volunteers,Wildcats,46,32,30,31,76,63,141.5,1,1.5,140,-130,110,75.5,4
2021,20220215.0,Aztecs,UtahState,42,34,33,22,75,56,3.5,126.5,5,129.5,-200,175,0.5,70.5
2021,20220215.0,UCSanDiego,CalIrvine,25,28,25,28,50,56,3.5,132.5,134.5,6,200,-240,70.5,3
2021,20220215.0,Nevada,SanJoseState,39,43,42,29,81,72,12.5,144.5,14.5,143.5,-1200,750,10,77
2021,20220215.0,Longwood,HighPoint,35,32,35,34,70,66,7.5,137.5,8,136,-400,330,4,72
2021,20220215.0,NorthFlorida,Liberty,33,38,39,31,72,69,137.5,5.5,137,10,375,-450,73,5
2021,20220215.0,SacredHeart,Merrimack,24,37,39,33,63,70,2,130.5,1,129,-115,-105,2.5,68.5
2021,20220216.0,Fairfield,Manhattan,33,30,34,44,67,74,7,139,4,135,-200,175,2,72.5
2021,20220216.0,Musketeers,St.Johns,42,45,31,41,73,86,8,152.5,6.5,150.5,-300,250,4.5,81.5
2021,20220216.0,TheCitadel,Wofford,26,35,32,30,58,65,148.5,4.5,148,6,220,-260,76.5,0.5
2021,20220216.0,Mercer,ETennesseeSt,33,42,32,14,65,56,2.5,143,4,140,-180,160,4.5,74
2021,20220216.0,St.Josephs,GeorgeMason,30,27,34,37,70,75,pk,142,140,2,115,-135,73.5,1.5
2021,20220216.0,WesternCarolina,Furman,36,51,49,52,85,103,144.5,11,141.5,13.5,750,-1200,76,4
2021,20220216.0,Rutgers,Fighting Illini,33,24,37,35,70,59,132.5,5,135,4,160,-180,71,5
2021,20220216.0,St.Bonaventure,Massachusetts,36,37,47,34,83,71,10,152.5,11.5,145,-700,500,7,77
2021,20220216.0,Tigers,Georgia,38,22,46,43,84,65,19,141.5,16,146,-1600,900,5,76.5
2021,20220216.0,Crimson Tide,MississippiSt,34,30,46,45,80,75,6,152,6,150.5,-240,200,3,79
2021,20220216.0,Cardinals,MiamiFlorida,25,35,38,35,63,70,143,2,142,2,110,-130,1.5,74.5
2021,20220216.0,Fighting Irish,BostonCollege,39,43,47,43,99,95,10,130,9,131.5,-450,375,7.5,72
2021,20220216.0,Duquesne,GeoWashington,19,33,33,40,52,73,2.5,136,3,137,-160,140,4.5,71.5
2021,20220216.0,StephenF.Austin,ChicagoSt,41,39,47,32,88,71,19,135.5,19,136.5,-5000,1500,10,74
2021,20220216.0,Valparaiso,LoyolaChicago,36,30,33,41,69,71,133.5,10,131,10,400,-500,70,7.5
2021,20220216.0,Drake,Evansville,47,15,26,36,73,51,16,128.5,17,127.5,-2000,1000,4,67.5
2021,20220216.0,TarletonSt,UtahValley,35,35,21,34,56,69,127.5,1.5,127,2,110,-130,69,1.5
2021,20220216.0,Golden Eagles,Hoyas,48,31,29,35,77,66,16,154.5,13,154.5,-1000,650,3,81
2021,20220216.0,UTRioGrandeValley,SeattleU,31,56,31,46,62,102,150.5,6,154,6.5,240,-280,1.5,84
2021,20220216.0,Tar Heels,Pittsburgh,23,40,44,36,67,76,14.5,141.5,13.5,141.5,-1100,700,11,74.5
2021,20220216.0,SaintLouis,LaSalle,51,32,39,32,90,64,16,143.5,13.5,141,-1400,800,3.5,76
2021,20220216.0,Huskies,Pirates,28,27,42,38,70,65,5,140.5,5.5,136,-220,190,4,71
2021,20220216.0,Tigers,Vanderbilt,42,38,52,42,94,80,14,140,14,143.5,-1300,775,7,77
2021,20220216.0,Northwestern,Boilermakers,28,32,36,38,64,70,150.5,4.5,147,6,230,-270,77,2.5
2021,20220216.0,NewMexicoState,DixieState,37,25,38,39,75,64,15,143.5,16,144.5,-1600,900,6.5,75.5
2021,20220216.0,Red Raiders,Bears,32,39,51,34,83,73,pk,136.5,1.5,136.5,-125,105,2.5,73
2021,20220216.0,TennMartin,MoreheadState,34,30,26,38,60,68,135,9,134.5,9,385,-475,71.5,7
2021,20220216.0,Temple,SMU,22,28,42,29,64,57,137.5,3,133.5,3,135,-155,0.5,70
2021,20220216.0,AirForce,BoiseState,31,45,28,40,59,85,117.5,10.5,121,10,400,-500,65.5,2
2021,20220216.0,CaliforniaBaptist,GrandCanyon,31,33,29,32,60,65,133,4,137.5,2.5,130,-150,73,1
2021,20220216.0,FresnoState,UNLV,31,33,26,27,57,60,6,124,5.5,126,-230,195,4,67.5
2021,20220216.0,Pepperdine,Bulldogs,29,45,37,41,66,86,158.5,30,163.5,30.5,0,0,84,14.5
2021,20220216.0,USCUpstate,Presbyterian,30,30,30,25,60,55,2.5,138.5,1,138,-110,-110,1,73
2021,20220216.0,Army,Colgate,43,52,47,48,90,100,141.5,5,141,7.5,260,-310,77.5,0.5
2021,20220216.0,Radford,Campbell,34,32,37,35,71,67,122.5,3,122.5,4,150,-170,66,3
2021,20220216.0,CharlestonSou,NCAsheville,36,47,30,38,66,85,138.5,9,138,7.5,275,-335,74.5,2
2021,20220216.0,Hampton,N.CarolinaA&T,43,37,50,45,93,82,129,3,134.5,4.5,180,-210,72.5,4
2021,20220216.0,GardnerWebb,Winthrop,32,37,38,44,70,81,5,135.5,2.5,137,-160,140,3,72.5
2021,20220216.0,NJIT,UMassLowell,27,17,32,38,59,55,130.5,3,132,4,170,-190,68.5,4.5
2021,20220216.0,Hartford,Maine,37,35,38,30,75,65,10.5,138.5,9.5,134,-550,425,4.5,71.5
2021,20220216.0,Binghamton,AlbanyNY,33,29,34,39,67,68,1,124.5,1,129.5,-115,-105,69,0.5
2021,20220216.0,NewHampshire,Vermont,25,42,25,29,50,71,134.5,7,133,6.5,290,-350,1.5,70.5
2021,20220216.0,MDBaltimoreCo,StonyBrook,49,44,46,40,95,84,3.5,150.5,2.5,149,-145,125,0.5,80
2021,20220216.0,Stetson,Jacksonville,18,36,27,31,45,67,121.5,3,128.5,2,110,-130,2.5,68.5
2021,20220216.0,FlaGulfCoast,KennesawSt,42,29,40,47,82,76,3.5,149.5,5,146.5,-210,180,77.5,0.5
2021,20220216.0,American,Navy,14,22,32,33,46,55,123.5,9.5,123,8.5,380,-460,62.5,4
2021,20220216.0,HolyCross,BostonU,34,41,31,37,65,78,138.5,8,137.5,7.5,270,-330,73.5,3
2021,20220216.0,Lafayette,LoyolaMaryland,40,33,37,35,77,68,130,1.5,130.5,1,100,-120,70,1.5
2021,20220216.0,EasternKentucky,NorthAlabama,32,37,36,31,80,76,6,142.5,6,144.5,-260,220,6,76.5
2021,20220216.0,Lipscomb,JacksonvilleSt,41,41,26,37,67,78,148,4.5,146.5,4.5,170,-190,79.5,2.5
2021,20220216.0,CentralArkansas,Bellarmine,25,30,44,49,69,79,150.5,6,149,6.5,245,-290,77,1.5
2021,20220217.0,PennState,Minnesota,27,19,40,27,67,46,5,123,5.5,128,-240,200,1,67
2021,20220217.0,NCWilmington,Towson,27,35,28,44,55,79,136,4,136,3.5,145,-165,0.5,71
2021,20220217.0,EasternMichigan,Buffalo,30,38,39,45,69,83,149,9,153,10.5,450,-600,80.5,4
2021,20220217.0,AppalachianSt,Troy,39,37,22,30,61,67,4,126,3.5,128,-165,145,1.5,70
2021,20220217.0,Akron,NoIllinois,25,22,38,44,63,66,11,125,12,127,-800,550,5.5,65
2021,20220217.0,Marshall,OldDominion,32,29,35,34,67,63,1,145,2,146,-130,110,1.5,76.5
2021,20220217.0,FloridaIntl,MiddleTennSt,33,37,32,34,65,71,137,5,141.5,4,150,-170,75,2
2021,20220217.0,William&Mary,Drexel,24,34,33,38,57,72,139,9,143,8,300,-360,75,2.5
2021,20220217.0,Hawkeyes,Wolverines,39,37,40,47,79,84,6,154,5,149.5,-230,195,2,80
2021,20220217.0,Chattanooga,NCGreensboro,29,30,41,43,70,73,11,123,8.5,126.5,-360,300,5,67.5
2021,20220217.0,YoungstownState,IllinoisChicago,39,45,49,34,88,79,7,145,6.5,142.5,-265,225,6,78
2021,20220217.0,Bearcats,WichitaState,42,35,43,41,85,76,3,129,3,136,-140,120,73,1
2021,20220217.0,CollCharleston,JamesMadison,28,34,35,37,63,71,7,155,6,154,-260,220,5,80.5
2021,20220217.0,Elon,Delaware,18,25,44,46,62,71,144,4,139,4,160,-180,72,0.5
2021,20220217.0,GeorgiaState,GeorgiaSouthern,32,29,47,34,79,63,7,129,10.5,133,-500,400,5.5,70
2021,20220217.0,CoastalCarolina,SouthAlabama,28,31,40,40,68,71,137,1,134.5,1,-105,-115,0.5,71
2021,20220217.0,RobertMorris,IUPUI,24,24,32,42,56,66,15,123,15,124.5,-1400,800,9,65.5
2021,20220217.0,FlaAtlantic,NorthTexas,26,26,25,28,51,54,123,3,123,2.5,125,-145,65.5,1.5
2021,20220217.0,MurrayState,AustinPeay,49,23,42,33,91,56,20,130,18.5,130.5,-3000,1200,6.5,70.5
2021,20220217.0,SouthFlorida,EastCarolina,28,29,29,36,57,65,127,1,1.5,129,-120,100,1,68.5
2021,20220217.0,LouisianaTech,UTEP,28,29,32,34,60,63,10,140,9,141,-450,375,5.5,74
2021,20220217.0,ULMonroe,ULLafayette,31,41,46,37,77,78,141,1,136.5,3.5,145,-165,1,73
2021,20220217.0,Wildcats,OregonState,44,42,39,27,83,69,29,153,24,152.5,0,0,13,81.5
2021,20220217.0,SamHoustonSt,AbileneChristian,38,28,25,35,75,71,2,134,1.5,136.5,-125,105,72.5,2
2021,20220217.0,UAB,Rice,39,25,53,43,92,68,14,152,14,150.5,-1100,700,5,78.5
2021,20220217.0,WesternKentucky,CharlotteU,47,36,30,31,77,67,8,148,8.5,141.5,-380,320,2,76
2021,20220217.0,SouthernMiss,TexSanAntonio,38,38,38,38,79,98,2,136,2,136,-130,110,1.5,73.5
2021,20220217.0,NebraskaOmaha,DenverU,29,23,43,46,72,69,150,2,148,2,105,-125,76.5,2
2021,20220217.0,SouthDakotaState,WesternIllinois,48,26,43,40,91,66,14,164,13,161.5,-900,600,2.5,84.5
2021,20220217.0,TexasState,ArkansasState,48,29,36,38,84,67,5,135,5,133,-210,180,72.5,2
2021,20220217.0,UTArlington,ArkansasLR,40,34,45,36,85,70,10,134,11,131,-600,450,5.5,71
2021,20220217.0,NorthDakotaState,OralRoberts,39,34,38,25,77,59,1,149,1,155,-115,-105,81.5,1.5
2021,20220217.0,NorthDakota,UMKC,26,45,39,35,65,80,142,6,140.5,4.5,175,-200,2,75
2021,20220217.0,Belmont,EasternIllinois,31,20,50,37,81,57,28,132,27,135.5,0,0,13,70
2021,20220217.0,Samford,VMI,39,42,49,46,100,99,1,159,2.5,158,-145,125,1.5,83
2021,20220217.0,SouthDakota,StThomas,37,23,44,37,81,60,8,150,11,145.5,-600,450,3,76
2021,20220217.0,TennesseeTech,SEMissouriSt,44,40,54,54,98,94,5,155,4,151,-180,160,2,82
2021,20220217.0,TennesseeState,SIUEdwardsville,44,31,37,34,81,65,3,137,5,133.5,-210,180,71.5,1
2021,20220217.0,NewMexico,ColoradoState,42,40,26,43,68,83,158,6,152.5,7.5,270,-330,81.5,5.5
2021,20220217.0,IdahoState,No.Colorado,33,29,28,29,61,58,147,7,146,6.5,240,-280,76,5.5
2021,20220217.0,WeberState,SacramentoState,34,35,31,15,65,50,15,140,15.5,139,-1600,900,9,72.5
2021,20220217.0,IdahoU,Montana,34,42,48,34,82,76,144,6.5,143.5,7.5,265,-320,77,1.5
2021,20220217.0,E.Washington,MontanaState,41,38,33,36,88,86,143,1,145,2,110,-130,77.5,1.5
2021,20220217.0,HoustonU,CentralFlorida,31,25,39,27,70,52,14,137,13.5,136,-1000,650,5.5,71
2021,20220217.0,UCDavis,CalPolySLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,20220217.0,ArizonaState,Ducks,36,30,45,27,81,57,134,2.5,136.5,5,180,-210,72,4
2021,20220217.0,California,Colorado,35,28,27,42,62,70,130,1,130,2.5,125,-145,69.5,3.5
2021,20220217.0,SaintMarysCA,SanFrancisco,38,33,31,31,69,64,4.5,131,2.5,132,-155,135,71,0.5
2021,20220217.0,PortlandU,SanDiego,44,33,48,27,92,60,2,134.5,2,137.5,-135,115,74,1
2021,20220217.0,UCSanDiego,Hawaii,20,30,33,35,53,65,138,2,138,2.5,115,-135,1.5,71.5
2021,20220217.0,PortlandState,NorthernArizona,34,25,34,42,68,67,7,143,6,145.5,-250,210,1.5,76
2021,20220217.0,CalSantaBarb,CSFullerton,27,27,31,40,58,67,4.5,134.5,5.5,134.5,-240,200,3.5,70
2021,20220217.0,CSNorthridge,LongBeachState,29,40,30,32,59,72,139,7,138,6,220,-260,75,1.5
2021,20220217.0,CalRiverside,CSBakersfield,36,25,43,44,79,69,7,124,7,124.5,-290,245,1,66.5
2021,20220217.0,Depaul,Bluejays,31,33,28,38,59,71,1,135.5,2,140.5,-125,105,1,74.5
2021,20220217.0,LoyolaMarymount,SantaClara,34,35,46,49,80,84,150.5,5.5,146,6,215,-255,77,3.5
2021,20220217.0,Bruins,WashingtonState,39,29,37,27,76,56,9.5,129,8.5,129.5,-380,320,2.5,69
2021,20220217.0,Stanford,UtahU,28,21,28,39,56,60,5.5,140,4,140,-200,175,0.5,71.5
2021,20220217.0,Trojans,WashingtonU,42,25,37,44,79,69,12,138.5,11.5,139.5,-650,475,2.5,73
2021,20220217.0,SanJoseState,Nevada,25,43,35,47,60,90,146,7,144,8.5,290,-350,74.5,1
2021,20220217.0,St.FrancisPA,LongIsland,31,44,32,37,63,81,146,2,147.5,4,175,-200,78.5,0.5
2021,20220217.0,SacredHeart,Wagner,37,33,30,43,67,76,140,9.5,142,8,310,-370,75,5.5
2021,20220217.0,Bryant,CentralConn,36,28,39,33,75,61,15,145,13.5,147,-1100,700,6,77
2021,20220217.0,Merrimack,FairDickinson,29,27,35,17,64,44,7.5,130,7.5,131.5,-390,325,4,69.5
2021,20220217.0,MountStMarys,St.FrancisNY,29,29,26,35,55,64,8,126,5,126.5,-245,205,3.5,67.5
2021,20220217.0,NichollsState,McNeeseState,40,31,42,42,82,73,9,148,9.5,151,-450,375,3.5,79.5
2021,20220217.0,TexasA&MCorpus,SELouisiana,32,41,42,42,74,83,6,155,4,150.5,-200,175,4.5,79.5
2021,20220217.0,IncarnateWord,NorthwesternSt,40,42,24,46,64,88,pk,151,148,1.5,100,-120,79.5,0.5
2021,20220217.0,HighPoint,Longwood,35,45,36,33,71,78,135,1.5,135.5,3.5,145,-165,0.5,74.5
2021,20220218.0,St.Johns,Bulldogs,46,30,45,27,91,57,8,140,7.5,141.5,-340,280,76,0.5
2021,20220218.0,Yale,Pennsylvania,36,32,45,40,81,72,5,143.5,4.5,144.5,-190,170,1.5,76
2021,20220218.0,DetroitU,NorthernKentucky,20,20,40,32,60,52,2,137,1,136,-125,105,pk,70
2021,20220218.0,Monmouth,Rider,27,29,33,29,60,58,9,134.5,7.5,138.5,-320,265,5.5,72.5
2021,20220218.0,Siena,Marist,34,27,19,35,53,62,pk,132.5,1.5,132.5,-125,105,70,1.5
2021,20220218.0,Brown,Princeton,24,34,26,35,50,69,145,1,144,2.5,125,-145,1.5,74
2021,20220218.0,Fairfield,St.Peter's,29,36,30,34,59,70,1,124,1,124.5,-115,-105,2,67.5
2021,20220218.0,Harvard,Columbia,35,26,27,28,62,54,15.5,143,16,145,-2000,1000,7,76
2021,20220218.0,KentState,Ohio,45,15,30,37,75,52,pk,132.5,1.5,137.5,-125,105,71,5
2021,20220218.0,VaCommonwealth,Richmond,28,28,49,29,77,57,2.5,130,3,133.5,-150,130,1.5,69.5
2021,20220218.0,Dartmouth,Cornell,22,24,49,35,71,59,1,143,146,1,-110,-110,0.5,74
2021,20220218.0,MississippiSt,Tigers,34,23,34,26,68,49,10.5,135.5,11,134,-650,475,3.5,69.5
2021,20220218.0,WiscMilwaukee,ClevelandState,25,42,36,36,61,78,138,6.5,138.5,6.5,210,-250,1.5,73
2021,20220218.0,WiscGreenBay,IPFW,23,33,32,41,55,74,130,4,132.5,5,125,-145,69.5,0.5
2021,20220218.0,Oakland,WrightState,35,34,39,44,74,78,5.5,148.5,4.5,148.5,-200,175,3,78
2021,20220218.0,Nebraska,Terrapins,40,42,34,48,74,90,145,2,145.5,2,115,-135,78,0.5
2021,20220219.0,Furman,Wofford,35,23,35,46,70,69,6,139.5,5.5,136.5,-220,190,71.5,1
2021,20220219.0,Huskies,Musketeers,44,27,28,34,72,61,5.5,140.5,7,139.5,-300,250,73.5,0.5
2021,20220219.0,Massachusetts,LaSalle,40,28,40,46,80,74,6,155,6,150.5,-250,210,0.5,79
2021,20220219.0,SouthFlorida,Tulsa,27,32,30,33,57,65,125,2,127.5,3,140,-160,67.5,1
2021,20220219.0,Orange,BostonCollege,36,21,40,35,76,56,9,147,8.5,145.5,-380,320,2,76.5
2021,20220219.0,Bears,Horned Frogs,33,23,39,39,72,62,13,136.5,11,138.5,-700,500,3.5,72
2021,20220219.0,Spartans,Fighting Illini,22,34,52,45,74,79,pk,141,139,2.5,115,-135,2,72.5
2021,20220219.0,Longhorns,Red Raiders,28,28,27,33,55,61,1.5,123.5,3.5,129,-165,145,2.5,69.5
2021,20220219.0,TheCitadel,ETennesseeSt,45,47,22,30,67,77,pk,154,153,2,105,-125,82.5,1
2021,20220219.0,SouthernMiss,UTEP,32,42,38,42,70,84,133,9,134.5,7,245,-290,73,1.5
2021,20220219.0,St.Josephs,Dayton,30,38,32,36,62,74,133,6.5,134.5,6.5,240,-280,71,2
2021,20220219.0,Georgia,Mississippi,38,42,30,43,68,85,143.5,3,141,2,115,-135,0.5,76
2021,20220219.0,Canisius,Niagara,21,33,33,32,54,65,pk,135.5,pk,135.5,-115,-105,3,70.5
2021,20220219.0,IndianaState,SoIllinois,37,32,35,44,72,76,128,1.5,128.5,1,105,-125,69,1.5
2021,20220219.0,Wildcats,Crimson Tide,47,46,43,35,90,81,9,156,6,154.5,-260,220,3,83
2021,20220219.0,Demon Deacons,Fighting Irish,35,41,44,33,79,74,6,143,5.5,145.5,-220,190,5,79
2021,20220219.0,Bradley,IllinoisState,31,32,41,32,72,64,9,145.5,8.5,140,-400,330,5,73.5
2021,20220219.0,WesternCarolina,Mercer,29,33,40,32,69,65,145,3.5,142,6,210,-250,74.5,3
2021,20220219.0,Hofstra,Northeastern,29,32,47,41,76,73,13,140.5,11.5,141,-700,500,7.5,74.5
2021,20220219.0,YoungstownState,IUPUI,43,26,31,35,74,61,19,124,17.5,125,-2500,1100,7,67
2021,20220219.0,NorthDakota,OralRoberts,33,35,40,52,73,87,157,11.5,157.5,11,475,-650,83,5.5
2021,20220219.0,Cyclones,Sooners,40,25,35,29,75,54,1.5,126,2,127,-135,115,65.5,2.5
2021,20220219.0,NorthDakotaState,UMKC,39,38,32,47,71,85,6,135.5,5,136.5,-190,170,2.5,73.5
2021,20220219.0,Cowboys,KansasState,37,35,29,31,82,79,4.5,131.5,4.5,134,-200,175,2,71.5
2021,20220219.0,Evansville,Valparaiso,23,39,33,33,56,72,127.5,3,124.5,3.5,145,-165,2.5,67
2021,20220219.0,Gators,Tigers,22,21,41,41,63,62,141.5,5.5,139.5,4.5,170,-190,72,3
2021,20220219.0,Buckeyes,Hawkeyes,38,39,24,36,62,75,4,158,5.5,153.5,-210,180,3.5,81.5
2021,20220219.0,GeorgiaSouthern,GeorgiaState,28,21,21,37,49,58,131.5,1,133.5,5,180,-210,68.5,4.5
2021,20220219.0,EasternMichigan,Akron,24,39,24,28,48,67,136.5,4.5,133,5,180,-210,1.5,69.5
2021,20220219.0,UTArlington,ArkansasState,22,26,27,32,49,58,2,138,2,135.5,-135,115,2,71
2021,20220219.0,ChicagoSt,TarletonSt,23,42,37,37,60,79,130.5,7,131,6.5,220,-260,0.5,69.5
2021,20220219.0,Samford,NCGreensboro,33,24,22,25,55,49,1,137,pk,138.5,-115,-105,72.5,1.5
2021,20220219.0,Cardinals,Tigers,28,27,42,34,70,61,139,1,136,1,-105,-115,71,1
2021,20220219.0,SouthDakotaState,StThomas,39,30,40,30,79,60,19.5,162.5,19.5,155.5,-4000,1400,9.5,81
2021,20220219.0,Davidson,SaintLouis,41,28,38,30,79,58,147,1,1,142,-120,100,74,3
2021,20220219.0,Gamecocks,Tigers,36,42,41,33,77,75,132.5,6,141,4.5,170,-190,76,1
2021,20220219.0,Razorbacks,Volunteers,24,23,34,25,58,48,141.5,1.5,2,138,-140,120,1.5,72
2021,20220219.0,Buffalo,WesternMichigan,33,38,54,35,87,73,19,147,19,146,-4000,1400,11.5,77.5
2021,20220219.0,Wyoming,AirForce,30,26,45,41,75,67,17,129,16,132,-1600,900,7.5,68.5
2021,20220219.0,Minnesota,Northwestern,43,27,34,33,77,60,137,2,135.5,4.5,175,-200,71.5,6.5
2021,20220219.0,Lamar,StephenF.Austin,22,30,34,40,56,70,137,14.5,137,14,650,-1000,71.5,6
2021,20220219.0,Chattanooga,VMI,29,37,46,43,75,80,10,148.5,8,147.5,-400,330,6.5,78
2021,20220219.0,SouthernUtah,MontanaState,32,33,39,43,71,76,2,147.5,3,148,-155,135,2.5,76.5
2021,20220219.0,William&Mary,Delaware,34,32,35,41,69,73,143.5,9.5,140.5,10,425,-550,73.5,6.5
2021,20220219.0,Hokies,Tar Heels,30,38,27,27,57,65,4,146,4.5,145,-210,180,4.5,76.5
2021,20220219.0,UAB,NorthTexas,27,25,30,33,57,58,4.5,126,4,125.5,-180,160,2,66
2021,20220219.0,CollCharleston,Towson,41,34,36,46,77,80,148,5,146,3.5,145,-165,77.5,4
2021,20220219.0,Elon,Drexel,21,32,39,39,60,71,138.5,4.5,137.5,3.5,150,-170,1,70.5
2021,20220219.0,MoreheadState,SEMissouriSt,39,41,45,51,84,92,12.5,146,11,145.5,-700,500,6.5,78.5
2021,20220219.0,CoastalCarolina,Troy,33,36,40,27,73,63,4,134,4.5,135.5,-180,160,4,73
2021,20220219.0,FlaAtlantic,MiddleTennSt,36,40,43,47,79,87,3,142,4,140,-180,160,3,74.5
2021,20220219.0,SeattleU,CaliforniaBaptist,25,23,42,41,67,64,8,142.5,6,146,-260,220,3,75
2021,20220219.0,TennesseeState,EasternIllinois,23,26,40,23,63,49,11.5,126.5,11,127.5,-650,475,7,67.5
2021,20220219.0,CalIrvine,Hawaii,32,23,45,29,77,52,4.5,124.5,5.5,127,-250,210,1,67
2021,20220219.0,AppalachianSt,SouthAlabama,30,19,39,32,69,51,pk,129,130.5,1,-105,-115,68,3
2021,20220219.0,NoIllinois,MiamiOhio,38,37,37,41,75,78,140,1,140.5,3.5,145,-165,74.5,2.5
2021,20220219.0,TennMartin,MurrayState,33,27,27,35,60,62,141,17,141,17,1000,-2000,73,11.5
2021,20220219.0,AustinPeay,TennesseeTech,31,39,38,34,69,73,1,137,pk,135.5,-110,-110,2,72.5
